date,monitor_id,latitude,longitude,benzene_ug_m3
8/19/2025,BMT-14,30.06090,-94.06012,0.4
9/2/2025,BMT-14,30.06090,-94.06012,1.1
9/16/2025,BMT-14,30.06090,-94.06012,1.0
9/30/2025,BMT-14,30.06090,-94.06012,1.0
10/14/2025,BMT-14,30.06090,-94.06012,0.7
10/28/2025,BMT-14,30.06090,-94.06012,0.7
11/11/2025,BMT-14,30.06090,-94.06012,1.2
11/25/2025,BMT-14,30.06090,-94.06012,0.7
12/9/2025,BMT-14,30.06090,-94.06012,0.9
12/22/2025,BMT-14,30.06090,-94.06012,0.9
1/6/2026,BMT-14,30.06090,-94.06012,0.6
1/20/2026,BMT-14,30.06090,-94.06012,1.0
2/3/2026,BMT-14,30.06090,-94.06012,1.1
2/17/2026,BMT-14,30.06090,-94.06012,1.3
3/3/2026,BMT-14,30.06090,-94.06012,0.8
3/17/2026,BMT-14,30.06090,-94.06012,0.8
3/31/2026,BMT-14,30.06090,-94.06012,0.5
4/14/2026,BMT-14,30.06090,-94.06012,0.5
4/28/2026,BMT-14,30.06090,-94.06012,0.4
5/12/2026,BMT-14,30.06090,-94.06012,0.5
5/26/2026,BMT-14,30.06090,-94.06012,0.7
11/28/2023,BMT-15,30.05644,-94.06226,1.5
12/12/2023,BMT-15,30.05644,-94.06226,1.2
12/26/2023,BMT-15,30.05644,-94.06226,1.1
1/9/2024,BMT-15,30.05644,-94.06226,1.2
1/23/2024,BMT-15,30.05644,-94.06226,1.0
2/6/2024,BMT-15,30.05644,-94.06226,1.4
2/18/2024,BMT-15,30.05644,-94.06226,0.7
2/20/2024,BMT-15,30.05644,-94.06226,1.0
3/5/2024,BMT-15,30.05644,-94.06226,1.5
3/19/2024,BMT-15,30.05644,-94.06226,0.7
4/2/2024,BMT-15,30.05644,-94.06226,0.7
4/16/2024,BMT-15,30.05644,-94.06226,0.7
4/30/2024,BMT-15,30.05644,-94.06226,0.6
5/14/2024,BMT-15,30.05644,-94.06226,0.5
5/28/2024,BMT-15,30.05644,-94.06226,0.7
6/11/2024,BMT-15,30.05644,-94.06226,0.5
6/25/2024,BMT-15,30.05644,-94.06226,0.4
7/9/2024,BMT-15,30.05644,-94.06226,0.60
7/23/2024,BMT-15,30.05644,-94.06226,0.6
8/6/2024,BMT-15,30.05644,-94.06226,0.6
8/20/2024,BMT-15,30.05644,-94.06226,0.8
9/3/2024,BMT-15,30.05644,-94.06226,0.6
9/17/2024,BMT-15,30.05644,-94.06226,0.6
9/30/2024,BMT-15,30.05644,-94.06226,1.6
10/15/2024,BMT-15,30.05644,-94.06226,0.9
10/29/2024,BMT-15,30.05644,-94.06226,0.9
11/12/2024,BMT-15,30.05644,-94.06226,0.7
11/26/2024,BMT-15,30.05644,-94.06226,1.1
12/10/2024,BMT-15,30.05644,-94.06226,0.9
12/24/2024,BMT-15,30.05644,-94.06226,1.0
1/7/2025,BMT-15,30.05644,-94.06226,0.9
1/20/2025,BMT-15,30.05644,-94.06226,1.1
2/4/2025,BMT-15,30.05644,-94.06226,1.8
3/4/2025,BMT-15,30.05644,-94.06226,1.2
3/18/2025,BMT-15,30.05644,-94.06226,0.9
4/1/2025,BMT-15,30.05644,-94.06226,0.7
4/15/2025,BMT-15,30.05644,-94.06226,0.7
