date,monitor_id,latitude,longitude,rolling_12mo_avg
12/3/2019,BMT-06,30.07097,-94.05761,1.6
12/3/2019,BMT-07,30.06816,-94.058,1.1
12/3/2019,BMT-08,30.06701,-94.05709,1
12/3/2019,BMT-09,30.06896,-94.05434,0.65
12/3/2019,BMT-10,30.06711,-94.05172,0.64
12/3/2019,BMT-11,30.06474,-94.0527,0.7
12/3/2019,BMT-12,30.06382,-94.05473,0.8
12/3/2019,BMT-13,30.06308,-94.05812,1.6
12/3/2019,BMT-14,30.0609,-94.06012,1.4
12/3/2019,BMT-15,30.05632,-94.06226,0.95
12/3/2019,BMT-16,30.0564,-94.06921,1.1
12/3/2019,BMT-16,30.0564,-94.06921,1.1
12/3/2019,BMT-17,30.05087,-94.06865,0.82
12/3/2019,BMT-18,30.0468,-94.07106,1.1
12/3/2019,BMT-19,30.04831,-94.07391,1
12/3/2019,BMT-20,30.05013,-94.07581,1
12/3/2019,BMT-21,30.05423,-94.0797,0.96
12/3/2019,BMT-22,30.05793,-94.07944,1.3
12/3/2019,BMT-23,30.0594,-94.0786,1
12/3/2019,BMT-24,30.06203,-94.0795,1
12/3/2019,BMT-25,30.06612,-94.07808,1.1
12/3/2019,BMT-26,30.06983,-94.07565,2
12/3/2019,BMT-27,30.07475,-94.07576,2.1
12/17/2019,BMT-01,30.07664,-94.07121,2.4
12/17/2019,BMT-01,30.07664,-94.07121,2.5
12/17/2019,BMT-02,30.07667,-94.06785,1.9
12/17/2019,BMT-03,30.07583,-94.06433,2.8
12/17/2019,BMT-05,30.07319,-94.05821,4.2
12/17/2019,BMT-06,30.07097,-94.05761,1.4
12/17/2019,BMT-07,30.06816,-94.058,1.3
12/17/2019,BMT-08,30.06701,-94.05709,1.1
12/17/2019,BMT-09,30.06896,-94.05434,0.81
12/17/2019,BMT-10,30.06711,-94.05172,0.84
12/17/2019,BMT-11,30.06474,-94.0527,0.82
12/17/2019,BMT-12,30.06382,-94.05473,0.84
12/17/2019,BMT-13,30.06308,-94.05812,1.5
12/17/2019,BMT-14,30.0609,-94.06012,1.2
12/17/2019,BMT-15,30.05632,-94.06226,1
12/17/2019,BMT-16,30.0564,-94.06921,1.2
12/17/2019,BMT-16,30.0564,-94.06921,1.2
12/17/2019,BMT-17,30.05087,-94.06865,0.98
12/17/2019,BMT-18,30.0468,-94.07106,1.3
12/17/2019,BMT-19,30.04831,-94.07391,1.3
12/17/2019,BMT-20,30.05013,-94.07581,1.3
12/17/2019,BMT-21,30.05423,-94.0797,1.3
12/17/2019,BMT-22,30.05793,-94.07944,1.4
12/17/2019,BMT-23,30.0594,-94.0786,1.4
12/17/2019,BMT-24,30.06203,-94.0795,1.1
12/17/2019,BMT-25,30.06612,-94.07808,1.4
12/17/2019,BMT-26,30.06983,-94.07565,1.6
12/17/2019,BMT-27,30.07475,-94.07576,1.2
12/31/2019,BMT-01,30.07664,-94.07121,1.8
12/31/2019,BMT-01,30.07664,-94.07121,1.9
12/31/2019,BMT-02,30.07667,-94.06785,1.3
12/31/2019,BMT-03,30.07583,-94.06433,3.3
12/31/2019,BMT-05,30.07319,-94.05821,5.6
12/31/2019,BMT-06,30.07097,-94.05761,2.1
12/31/2019,BMT-07,30.06816,-94.058,1.7
12/31/2019,BMT-08,30.06701,-94.05709,1.4
12/31/2019,BMT-09,30.06896,-94.05434,1.2
12/31/2019,BMT-10,30.06711,-94.05172,1.3
12/31/2019,BMT-11,30.06474,-94.0527,1.1
12/31/2019,BMT-12,30.06382,-94.05473,1.2
12/31/2019,BMT-13,30.06308,-94.05812,1.9
12/31/2019,BMT-14,30.0609,-94.06012,1.4
12/31/2019,BMT-15,30.05632,-94.06226,1
12/31/2019,BMT-16,30.0564,-94.06921,1.1
12/31/2019,BMT-16,30.0564,-94.06921,1.1
12/31/2019,BMT-17,30.05087,-94.06865,0.98
12/31/2019,BMT-18,30.0468,-94.07106,1.3
12/31/2019,BMT-19,30.04831,-94.07391,1.1
12/31/2019,BMT-20,30.05013,-94.07581,1.1
12/31/2019,BMT-21,30.05423,-94.0797,1
12/31/2019,BMT-22,30.05793,-94.07944,1.4
12/31/2019,BMT-23,30.0594,-94.0786,1.1
12/31/2019,BMT-24,30.06203,-94.0795,0.98
12/31/2019,BMT-25,30.06612,-94.07808,1
12/31/2019,BMT-26,30.06983,-94.07565,1.3
12/31/2019,BMT-27,30.07475,-94.07576,1.3
1/14/2020,BMT-01,30.07664,-94.07121,2.8
1/14/2020,BMT-01,30.07664,-94.07121,2.8
1/14/2020,BMT-02,30.07667,-94.06785,2.7
1/14/2020,BMT-03,30.07583,-94.06433,2.9
1/14/2020,BMT-05,30.07319,-94.05821,2.7
1/14/2020,BMT-06,30.07097,-94.05761,1.4
1/14/2020,BMT-07,30.06816,-94.058,1.5
1/14/2020,BMT-08,30.06701,-94.05709,1.6
1/14/2020,BMT-09,30.06896,-94.05434,0.89
1/14/2020,BMT-10,30.06711,-94.05172,0.88
1/14/2020,BMT-11,30.06474,-94.0527,1.1
1/14/2020,BMT-12,30.06382,-94.05473,1
1/14/2020,BMT-13,30.06308,-94.05812,1.6
1/14/2020,BMT-14,30.0609,-94.06012,1.2
1/14/2020,BMT-15,30.05632,-94.06226,0.89
1/14/2020,BMT-16,30.0564,-94.06921,1
1/14/2020,BMT-16,30.0564,-94.06921,0.94
1/14/2020,BMT-17,30.05087,-94.06865,0.86
1/14/2020,BMT-18,30.0468,-94.07106,1.1
1/14/2020,BMT-19,30.04831,-94.07391,1
1/14/2020,BMT-20,30.05013,-94.07581,1.1
1/14/2020,BMT-21,30.05423,-94.0797,1.1
1/14/2020,BMT-22,30.05793,-94.07944,1.4
1/14/2020,BMT-23,30.0594,-94.0786,1.2
1/14/2020,BMT-24,30.06203,-94.0795,1
1/14/2020,BMT-25,30.06612,-94.07808,1.2
1/14/2020,BMT-26,30.06983,-94.07565,1.4
1/14/2020,BMT-27,30.07475,-94.07576,1.7
1/28/2020,BMT-01,30.07664,-94.07121,1.7
1/28/2020,BMT-01,30.07664,-94.07121,1.8
1/28/2020,BMT-02,30.07667,-94.06785,1.4
1/28/2020,BMT-03,30.07583,-94.06433,2.6
1/28/2020,BMT-05,30.07319,-94.05821,2
1/28/2020,BMT-06,30.07097,-94.05761,1
1/28/2020,BMT-07,30.06816,-94.058,1
1/28/2020,BMT-08,30.06701,-94.05709,1
1/28/2020,BMT-09,30.06896,-94.05434,0.57
1/28/2020,BMT-10,30.06711,-94.05172,0.73
1/28/2020,BMT-11,30.06474,-94.0527,0.72
1/28/2020,BMT-12,30.06382,-94.05473,0.72
1/28/2020,BMT-13,30.06308,-94.05812,1
1/28/2020,BMT-14,30.0609,-94.06012,0.98
1/28/2020,BMT-15,30.05632,-94.06226,0.77
1/28/2020,BMT-16,30.0564,-94.06921,1.1
1/28/2020,BMT-16,30.0564,-94.06921,1
1/28/2020,BMT-17,30.05087,-94.06865,NA
1/28/2020,BMT-18,30.0468,-94.07106,1
1/28/2020,BMT-19,30.04831,-94.07391,1.2
1/28/2020,BMT-20,30.05013,-94.07581,1
1/28/2020,BMT-21,30.05423,-94.0797,1
1/28/2020,BMT-22,30.05793,-94.07944,1.1
1/28/2020,BMT-23,30.0594,-94.0786,1.2
1/28/2020,BMT-24,30.06203,-94.0795,0.94
1/28/2020,BMT-25,30.06612,-94.07808,1
1/28/2020,BMT-26,30.06983,-94.07565,2.1
1/28/2020,BMT-27,30.07475,-94.07576,1.6
2/11/2020,BMT-01,30.07664,-94.07121,2.4
2/11/2020,BMT-01,30.07664,-94.07121,2.3
2/11/2020,BMT-02,30.07667,-94.06785,1.8
2/11/2020,BMT-03,30.07583,-94.06433,2.1
2/11/2020,BMT-05,30.07319,-94.05821,6.4
2/11/2020,BMT-06,30.07097,-94.05761,2.2
2/11/2020,BMT-07,30.06816,-94.058,2.2
2/11/2020,BMT-08,30.06701,-94.05709,1.7
2/11/2020,BMT-09,30.06896,-94.05434,0.81
2/11/2020,BMT-10,30.06711,-94.05172,0.86
2/11/2020,BMT-11,30.06474,-94.0527,1
2/11/2020,BMT-12,30.06382,-94.05473,0.98
2/11/2020,BMT-13,30.06308,-94.05812,1.4
2/11/2020,BMT-14,30.0609,-94.06012,1
2/11/2020,BMT-15,30.05632,-94.06226,0.75
2/11/2020,BMT-16,30.0564,-94.06921,1
2/11/2020,BMT-16,30.0564,-94.06921,1
2/11/2020,BMT-17,30.05087,-94.06865,1.1
2/11/2020,BMT-18,30.0468,-94.07106,1.1
2/11/2020,BMT-19,30.04831,-94.07391,0.88
2/11/2020,BMT-20,30.05013,-94.07581,1
2/11/2020,BMT-21,30.05423,-94.0797,0.86
2/11/2020,BMT-22,30.05793,-94.07944,0.92
2/11/2020,BMT-23,30.0594,-94.0786,1
2/11/2020,BMT-24,30.06203,-94.0795,0.65
2/11/2020,BMT-25,30.06612,-94.07808,0.89
2/11/2020,BMT-26,30.06983,-94.07565,1.1
2/11/2020,BMT-27,30.07475,-94.07576,1.6
2/25/2020,BMT-01,30.07664,-94.07121,1.7
2/25/2020,BMT-01,30.07664,-94.07121,1.8
2/25/2020,BMT-02,30.07667,-94.06785,1.4
2/25/2020,BMT-03,30.07583,-94.06433,2
2/25/2020,BMT-05,30.07319,-94.05821,3.2
2/25/2020,BMT-06,30.07097,-94.05761,1.1
2/25/2020,BMT-07,30.06816,-94.058,0.97
2/25/2020,BMT-08,30.06701,-94.05709,0.93
2/25/2020,BMT-09,30.06896,-94.05434,0.77
2/25/2020,BMT-10,30.06711,-94.05172,0.81
2/25/2020,BMT-11,30.06474,-94.0527,0.82
2/25/2020,BMT-12,30.06382,-94.05473,0.81
2/25/2020,BMT-13,30.06308,-94.05812,1.2
2/25/2020,BMT-14,30.0609,-94.06012,1.1
2/25/2020,BMT-15,30.05632,-94.06226,0.95
2/25/2020,BMT-16,30.0564,-94.06921,1.3
2/25/2020,BMT-16,30.0564,-94.06921,1.2
2/25/2020,BMT-17,30.05087,-94.06865,1
2/25/2020,BMT-18,30.0468,-94.07106,1.1
2/25/2020,BMT-19,30.04831,-94.07391,1.2
2/25/2020,BMT-20,30.05013,-94.07581,1.4
2/25/2020,BMT-21,30.05423,-94.0797,1
2/25/2020,BMT-22,30.05793,-94.07944,1.2
2/25/2020,BMT-23,30.0594,-94.0786,1.8
2/25/2020,BMT-24,30.06203,-94.0795,1.2
2/25/2020,BMT-25,30.06612,-94.07808,1.2
2/25/2020,BMT-26,30.06983,-94.07565,1.8
2/25/2020,BMT-27,30.07475,-94.07576,1.5
3/10/2020,BMT-01,30.07664,-94.07121,2.2
3/10/2020,BMT-01,30.07664,-94.07121,2.4
3/10/2020,BMT-02,30.07667,-94.06785,1.8
3/10/2020,BMT-03,30.07583,-94.06433,2.6
3/10/2020,BMT-05,30.07319,-94.05821,5.2
3/10/2020,BMT-06,30.07097,-94.05761,1.6
3/10/2020,BMT-07,30.06816,-94.058,1.3
3/10/2020,BMT-08,30.06701,-94.05709,1
3/10/2020,BMT-09,30.06896,-94.05434,0.72
3/10/2020,BMT-10,30.06711,-94.05172,0.93
3/10/2020,BMT-11,30.06474,-94.0527,0.86
3/10/2020,BMT-12,30.06382,-94.05473,0.86
3/10/2020,BMT-13,30.06308,-94.05812,1.3
3/10/2020,BMT-14,30.0609,-94.06012,1.2
3/10/2020,BMT-15,30.05632,-94.06226,0.82
3/10/2020,BMT-16,30.0564,-94.06921,0.98
3/10/2020,BMT-16,30.0564,-94.06921,0.95
3/10/2020,BMT-17,30.05087,-94.06865,0.96
3/10/2020,BMT-18,30.0468,-94.07106,1.2
3/10/2020,BMT-19,30.04831,-94.07391,0.95
3/10/2020,BMT-20,30.05013,-94.07581,1.2
3/10/2020,BMT-21,30.05423,-94.0797,0.99
3/10/2020,BMT-22,30.05793,-94.07944,1.1
3/10/2020,BMT-23,30.0594,-94.0786,1.4
3/10/2020,BMT-24,30.06203,-94.0795,0.93
3/10/2020,BMT-25,30.06612,-94.07808,1
3/10/2020,BMT-26,30.06983,-94.07565,1.5
3/10/2020,BMT-27,30.07475,-94.07576,1.6
3/24/2020,BMT-01,30.07664,-94.07121,2
3/24/2020,BMT-01,30.07664,-94.07121,2.1
3/24/2020,BMT-02,30.07667,-94.06785,2.2
3/24/2020,BMT-03,30.07583,-94.06433,2.4
3/24/2020,BMT-05,30.07319,-94.05821,2.2
3/24/2020,BMT-06,30.07097,-94.05761,0.5
3/24/2020,BMT-07,30.06816,-94.058,0.52
3/24/2020,BMT-08,30.06701,-94.05709,0.49
3/24/2020,BMT-09,30.06896,-94.05434,0.58
3/24/2020,BMT-10,30.06711,-94.05172,0.45
3/24/2020,BMT-11,30.06474,-94.0527,0.33
3/24/2020,BMT-12,30.06382,-94.05473,0.35
3/24/2020,BMT-13,30.06308,-94.05812,0.44
3/24/2020,BMT-14,30.0609,-94.06012,0.49
3/24/2020,BMT-15,30.05632,-94.06226,0.35
3/24/2020,BMT-16,30.0564,-94.06921,0.63
3/24/2020,BMT-16,30.0564,-94.06921,0.58
3/24/2020,BMT-17,30.05087,-94.06865,0.47
3/24/2020,BMT-18,30.0468,-94.07106,0.4
3/24/2020,BMT-19,30.04831,-94.07391,0.64
3/24/2020,BMT-20,30.05013,-94.07581,0.55
3/24/2020,BMT-21,30.05423,-94.0797,0.44
3/24/2020,BMT-22,30.05793,-94.07944,0.7
3/24/2020,BMT-23,30.0594,-94.0786,0.59
3/24/2020,BMT-24,30.06203,-94.0795,0.56
3/24/2020,BMT-25,30.06612,-94.07808,0.72
3/24/2020,BMT-26,30.06983,-94.07565,0.88
3/24/2020,BMT-27,30.07475,-94.07576,0.89
4/7/2020,BMT-01,30.07664,-94.07121,1.8
4/7/2020,BMT-01,30.07664,-94.07121,1.9
4/7/2020,BMT-02,30.07667,-94.06785,1.8
4/7/2020,BMT-03,30.07583,-94.06433,2
4/7/2020,BMT-05,30.07319,-94.05821,2.2
4/7/2020,BMT-06,30.07097,-94.05761,0.96
4/7/2020,BMT-07,30.06816,-94.058,0.76
4/7/2020,BMT-08,30.06701,-94.05709,0.71
4/7/2020,BMT-09,30.06896,-94.05434,0.71
4/7/2020,BMT-10,30.06711,-94.05172,0.6
4/7/2020,BMT-11,30.06474,-94.0527,0.56
4/7/2020,BMT-12,30.06382,-94.05473,0.52
4/7/2020,BMT-13,30.06308,-94.05812,0.59
4/7/2020,BMT-14,30.0609,-94.06012,0.65
4/7/2020,BMT-15,30.05632,-94.06226,0.52
4/7/2020,BMT-16,30.0564,-94.06921,0.76
4/7/2020,BMT-16,30.0564,-94.06921,0.78
4/7/2020,BMT-17,30.05087,-94.06865,0.62
4/7/2020,BMT-18,30.0468,-94.07106,0.65
4/7/2020,BMT-19,30.04831,-94.07391,0.94
4/7/2020,BMT-20,30.05013,-94.07581,0.85
4/7/2020,BMT-21,30.05423,-94.0797,0.78
4/7/2020,BMT-22,30.05793,-94.07944,1.6
4/7/2020,BMT-23,30.0594,-94.0786,0.96
4/7/2020,BMT-24,30.06203,-94.0795,1.1
4/7/2020,BMT-25,30.06612,-94.07808,1.2
4/7/2020,BMT-26,30.06983,-94.07565,1.2
4/7/2020,BMT-27,30.07475,-94.07576,1.2
4/21/2020,BMT-01,30.07664,-94.07121,1.6
4/21/2020,BMT-01,30.07664,-94.07121,1.5
4/21/2020,BMT-02,30.07667,-94.06785,1.7
4/21/2020,BMT-03,30.07583,-94.06433,2.1
4/21/2020,BMT-05,30.07319,-94.05821,7.3
4/21/2020,BMT-06,30.07097,-94.05761,0.96
4/21/2020,BMT-07,30.06816,-94.058,0.81
4/21/2020,BMT-08,30.06701,-94.05709,0.67
4/21/2020,BMT-09,30.06896,-94.05434,0.54
4/21/2020,BMT-10,30.06711,-94.05172,0.67
4/21/2020,BMT-11,30.06474,-94.0527,0.61
4/21/2020,BMT-12,30.06382,-94.05473,0.53
4/21/2020,BMT-13,30.06308,-94.05812,0.59
4/21/2020,BMT-14,30.0609,-94.06012,0.74
4/21/2020,BMT-15,30.05632,-94.06226,0.64
4/21/2020,BMT-16,30.0564,-94.06921,0.78
4/21/2020,BMT-16,30.0564,-94.06921,0.89
4/21/2020,BMT-17,30.05087,-94.06865,0.84
4/21/2020,BMT-18,30.0468,-94.07106,0.7
4/21/2020,BMT-19,30.04831,-94.07391,0.97
4/21/2020,BMT-20,30.05013,-94.07581,1
4/21/2020,BMT-21,30.05423,-94.0797,0.91
4/21/2020,BMT-22,30.05793,-94.07944,1
4/21/2020,BMT-23,30.0594,-94.0786,0.95
4/21/2020,BMT-24,30.06203,-94.0795,0.82
4/21/2020,BMT-25,30.06612,-94.07808,0.92
4/21/2020,BMT-26,30.06983,-94.07565,1.3
4/21/2020,BMT-27,30.07475,-94.07576,1.1
5/5/2020,BMT-01,30.07664,-94.07121,2
5/5/2020,BMT-01,30.07664,-94.07121,1.9
5/5/2020,BMT-02,30.07667,-94.06785,2
5/5/2020,BMT-03,30.07583,-94.06433,2.5
5/5/2020,BMT-05,30.07319,-94.05821,4.8
5/5/2020,BMT-06,30.07097,-94.05761,1.3
5/5/2020,BMT-07,30.06816,-94.058,1
5/5/2020,BMT-08,30.06701,-94.05709,0.78
5/5/2020,BMT-09,30.06896,-94.05434,0.55
5/5/2020,BMT-10,30.06711,-94.05172,0.65
5/5/2020,BMT-11,30.06474,-94.0527,0.58
5/5/2020,BMT-12,30.06382,-94.05473,0.62
5/5/2020,BMT-13,30.06308,-94.05812,1
5/5/2020,BMT-14,30.0609,-94.06012,0.92
5/5/2020,BMT-15,30.05632,-94.06226,0.68
5/5/2020,BMT-16,30.0564,-94.06921,0.71
5/5/2020,BMT-16,30.0564,-94.06921,0.72
5/5/2020,BMT-17,30.05087,-94.06865,0.65
5/5/2020,BMT-18,30.0468,-94.07106,0.83
5/5/2020,BMT-19,30.04831,-94.07391,0.65
5/5/2020,BMT-20,30.05013,-94.07581,0.67
5/5/2020,BMT-21,30.05423,-94.0797,0.61
5/5/2020,BMT-22,30.05793,-94.07944,0.65
5/5/2020,BMT-23,30.0594,-94.0786,0.74
5/5/2020,BMT-24,30.06203,-94.0795,0.62
5/5/2020,BMT-25,30.06612,-94.07808,0.97
5/5/2020,BMT-26,30.06983,-94.07565,0.78
5/5/2020,BMT-27,30.07475,-94.07576,1.1
5/19/2020,BMT-01,30.07664,-94.07121,2.7
5/19/2020,BMT-01,30.07664,-94.07121,3
5/19/2020,BMT-02,30.07667,-94.06785,1.6
5/19/2020,BMT-03,30.07583,-94.06433,1.8
5/19/2020,BMT-05,30.07319,-94.05821,2.7
5/19/2020,BMT-06,30.07097,-94.05761,1.2
5/19/2020,BMT-07,30.06816,-94.058,1
5/19/2020,BMT-08,30.06701,-94.05709,1.1
5/19/2020,BMT-09,30.06896,-94.05434,0.48
5/19/2020,BMT-10,30.06711,-94.05172,0.6
5/19/2020,BMT-11,30.06474,-94.0527,0.74
5/19/2020,BMT-12,30.06382,-94.05473,0.59
5/19/2020,BMT-13,30.06308,-94.05812,0.82
5/19/2020,BMT-14,30.0609,-94.06012,0.75
5/19/2020,BMT-15,30.05632,-94.06226,0.52
5/19/2020,BMT-16,30.0564,-94.06921,0.62
5/19/2020,BMT-16,30.0564,-94.06921,0.72
5/19/2020,BMT-17,30.05087,-94.06865,0.56
5/19/2020,BMT-18,30.0468,-94.07106,0.62
5/19/2020,BMT-19,30.04831,-94.07391,0.88
5/19/2020,BMT-20,30.05013,-94.07581,0.86
5/19/2020,BMT-21,30.05423,-94.0797,0.85
5/19/2020,BMT-22,30.05793,-94.07944,1
5/19/2020,BMT-23,30.0594,-94.0786,1.1
5/19/2020,BMT-24,30.06203,-94.0795,0.78
5/19/2020,BMT-25,30.06612,-94.07808,0.76
5/19/2020,BMT-26,30.06983,-94.07565,1.1
5/19/2020,BMT-27,30.07475,-94.07576,1.4
6/2/2020,BMT-01,30.07664,-94.07121,2.1
6/2/2020,BMT-01,30.07664,-94.07121,2.2
6/2/2020,BMT-02,30.07667,-94.06785,2.6
6/2/2020,BMT-03,30.07583,-94.06433,2.7
6/2/2020,BMT-05,30.07319,-94.05821,2.4
6/2/2020,BMT-06,30.07097,-94.05761,0.88
6/2/2020,BMT-07,30.06816,-94.058,0.75
6/2/2020,BMT-08,30.06701,-94.05709,0.58
6/2/2020,BMT-09,30.06896,-94.05434,0.53
6/2/2020,BMT-10,30.06711,-94.05172,0.5
6/2/2020,BMT-11,30.06474,-94.0527,0.48
6/2/2020,BMT-12,30.06382,-94.05473,0.43
6/2/2020,BMT-13,30.06308,-94.05812,0.61
6/2/2020,BMT-14,30.0609,-94.06012,0.59
6/2/2020,BMT-15,30.05632,-94.06226,0.48
6/2/2020,BMT-16,30.0564,-94.06921,0.79
6/2/2020,BMT-16,30.0564,-94.06921,0.79
6/2/2020,BMT-17,30.05087,-94.06865,0.6
6/2/2020,BMT-18,30.0468,-94.07106,0.57
6/2/2020,BMT-19,30.04831,-94.07391,0.82
6/2/2020,BMT-20,30.05013,-94.07581,1
6/2/2020,BMT-21,30.05423,-94.0797,0.84
6/2/2020,BMT-22,30.05793,-94.07944,2
6/2/2020,BMT-23,30.0594,-94.0786,5.8
6/2/2020,BMT-24,30.06203,-94.0795,0.87
6/2/2020,BMT-25,30.06612,-94.07808,0.84
6/2/2020,BMT-26,30.06983,-94.07565,1.6
6/2/2020,BMT-27,30.07475,-94.07576,1.2
6/16/2020,BMT-01,30.07664,-94.07121,1.3
6/16/2020,BMT-01,30.07664,-94.07121,1.4
6/16/2020,BMT-02,30.07667,-94.06785,2.1
6/16/2020,BMT-03,30.07583,-94.06433,3.5
6/16/2020,BMT-05,30.07319,-94.05821,2.4
6/16/2020,BMT-06,30.07097,-94.05761,0.77
6/16/2020,BMT-07,30.06816,-94.058,0.9
6/16/2020,BMT-08,30.06701,-94.05709,0.72
6/16/2020,BMT-09,30.06896,-94.05434,0.49
6/16/2020,BMT-10,30.06711,-94.05172,1.4
6/16/2020,BMT-11,30.06474,-94.0527,0.81
6/16/2020,BMT-12,30.06382,-94.05473,0.61
6/16/2020,BMT-13,30.06308,-94.05812,0.69
6/16/2020,BMT-14,30.0609,-94.06012,0.65
6/16/2020,BMT-15,30.05632,-94.06226,0.58
6/16/2020,BMT-16,30.0564,-94.06921,1
6/16/2020,BMT-16,30.0564,-94.06921,0.98
6/16/2020,BMT-17,30.05087,-94.06865,0.64
6/16/2020,BMT-18,30.0468,-94.07106,0.64
6/16/2020,BMT-19,30.04831,-94.07391,1.6
6/16/2020,BMT-20,30.05013,-94.07581,1.7
6/16/2020,BMT-21,30.05423,-94.0797,0.87
6/16/2020,BMT-22,30.05793,-94.07944,0.88
6/16/2020,BMT-23,30.0594,-94.0786,0.99
6/16/2020,BMT-24,30.06203,-94.0795,0.73
6/16/2020,BMT-25,30.06612,-94.07808,0.79
6/16/2020,BMT-26,30.06983,-94.07565,1.6
6/16/2020,BMT-27,30.07475,-94.07576,0.8
6/30/2020,BMT-01,30.07664,-94.07121,2.9
6/30/2020,BMT-01,30.07664,-94.07121,2.7
6/30/2020,BMT-02,30.07667,-94.06785,3.2
6/30/2020,BMT-03,30.07583,-94.06433,7
6/30/2020,BMT-05,30.07319,-94.05821,14
6/30/2020,BMT-06,30.07097,-94.05761,0.59
6/30/2020,BMT-07,30.06816,-94.058,0.46
6/30/2020,BMT-08,30.06701,-94.05709,0.45
6/30/2020,BMT-09,30.06896,-94.05434,0.34
6/30/2020,BMT-10,30.06711,-94.05172,0.34
6/30/2020,BMT-11,30.06474,-94.0527,0.39
6/30/2020,BMT-12,30.06382,-94.05473,0.42
6/30/2020,BMT-13,30.06308,-94.05812,0.44
6/30/2020,BMT-14,30.0609,-94.06012,0.38
6/30/2020,BMT-15,30.05632,-94.06226,0.29
6/30/2020,BMT-16,30.0564,-94.06921,0.57
6/30/2020,BMT-16,30.0564,-94.06921,0.52
6/30/2020,BMT-17,30.05087,-94.06865,0.41
6/30/2020,BMT-18,30.0468,-94.07106,0.46
6/30/2020,BMT-19,30.04831,-94.07391,0.59
6/30/2020,BMT-20,30.05013,-94.07581,0.54
6/30/2020,BMT-21,30.05423,-94.0797,0.49
6/30/2020,BMT-22,30.05793,-94.07944,0.69
6/30/2020,BMT-23,30.0594,-94.0786,1.3
6/30/2020,BMT-24,30.06203,-94.0795,2.7
6/30/2020,BMT-25,30.06612,-94.07808,5.9
6/30/2020,BMT-26,30.06983,-94.07565,2.3
6/30/2020,BMT-27,30.07475,-94.07576,1.7
7/14/2020,BMT-01,30.07664,-94.07121,2.9
7/14/2020,BMT-01,30.07664,-94.07121,3.1
7/14/2020,BMT-02,30.07667,-94.06785,2.4
7/14/2020,BMT-03,30.07583,-94.06433,3.6
7/14/2020,BMT-05,30.07319,-94.05821,9
7/14/2020,BMT-06,30.07097,-94.05761,0.95
7/14/2020,BMT-07,30.06816,-94.058,0.74
7/14/2020,BMT-08,30.06701,-94.05709,0.5
7/14/2020,BMT-09,30.06896,-94.05434,0.43
7/14/2020,BMT-10,30.06711,-94.05172,0.39
7/14/2020,BMT-11,30.06474,-94.0527,0.36
7/14/2020,BMT-12,30.06382,-94.05473,0.35
7/14/2020,BMT-13,30.06308,-94.05812,0.38
7/14/2020,BMT-14,30.0609,-94.06012,0.44
7/14/2020,BMT-15,30.05632,-94.06226,0.36
7/14/2020,BMT-16,30.0564,-94.06921,0.96
7/14/2020,BMT-16,30.0564,-94.06921,0.89
7/14/2020,BMT-17,30.05087,-94.06865,0.69
7/14/2020,BMT-18,30.0468,-94.07106,0.46
7/14/2020,BMT-19,30.04831,-94.07391,0.59
7/14/2020,BMT-20,30.05013,-94.07581,0.35
7/14/2020,BMT-21,30.05423,-94.0797,0.43
7/14/2020,BMT-22,30.05793,-94.07944,0.56
7/14/2020,BMT-23,30.0594,-94.0786,0.43
7/14/2020,BMT-24,30.06203,-94.0795,0.29
7/14/2020,BMT-25,30.06612,-94.07808,0.52
7/14/2020,BMT-26,30.06983,-94.07565,0.46
7/14/2020,BMT-27,30.07475,-94.07576,0.38
7/28/2020,BMT-01,30.07664,-94.07121,2.4
7/28/2020,BMT-01,30.07664,-94.07121,2.4
7/28/2020,BMT-02,30.07667,-94.06785,1.8
7/28/2020,BMT-03,30.07583,-94.06433,1.9
7/28/2020,BMT-05,30.07319,-94.05821,3
7/28/2020,BMT-06,30.07097,-94.05761,0.81
7/28/2020,BMT-07,30.06816,-94.058,0.54
7/28/2020,BMT-08,30.06701,-94.05709,0.49
7/28/2020,BMT-09,30.06896,-94.05434,0.44
7/28/2020,BMT-10,30.06711,-94.05172,0.48
7/28/2020,BMT-11,30.06474,-94.0527,0.41
7/28/2020,BMT-12,30.06382,-94.05473,0.44
7/28/2020,BMT-13,30.06308,-94.05812,0.6
7/28/2020,BMT-14,30.0609,-94.06012,0.52
7/28/2020,BMT-15,30.05632,-94.06226,0.41
7/28/2020,BMT-16,30.0564,-94.06921,0.55
7/28/2020,BMT-16,30.0564,-94.06921,0.57
7/28/2020,BMT-17,30.05087,-94.06865,0.49
7/28/2020,BMT-18,30.0468,-94.07106,0.51
7/28/2020,BMT-19,30.04831,-94.07391,1
7/28/2020,BMT-20,30.05013,-94.07581,0.73
7/28/2020,BMT-21,30.05423,-94.0797,0.76
7/28/2020,BMT-22,30.05793,-94.07944,0.87
7/28/2020,BMT-23,30.0594,-94.0786,1.1
7/28/2020,BMT-24,30.06203,-94.0795,0.99
7/28/2020,BMT-25,30.06612,-94.07808,1.2
7/28/2020,BMT-26,30.06983,-94.07565,2.5
7/28/2020,BMT-27,30.07475,-94.07576,1.6
8/11/2020,BMT-01,30.07664,-94.07121,1.6
8/11/2020,BMT-01,30.07664,-94.07121,1.8
8/11/2020,BMT-02,30.07667,-94.06785,2.3
8/11/2020,BMT-03,30.07583,-94.06433,3.1
